year,genres,count
2000,Picture Books,9
2000,Pirates,1
2000,Plays,5
2000,Poetry,33
2000,Poland,1
2000,Police,5
2000,Politics,32
2000,Pop Culture,1
2000,Popular Science,4
2000,Portugal,2
2000,Portuguese Literature,2
2000,Post Apocalyptic,1
2000,Poverty,1
2000,Prayer,1
2000,Presidents,1
2000,Productivity,3
2000,Programming,3
2000,Psychology,21
2000,Quantum Mechanics,1
2000,Queer,8
2000,Quilting,1
2000,Race,4
2000,Railways,1
2000,Read For School,9
2000,Realistic Fiction,49
2000,Reference,18
2000,Regency,8
2000,Regency Romance,6
2000,Relationships,6
2000,Religion,54
2000,Research,1
2000,Retellings,3
2000,Role Playing Games,1
2000,Roman,30
2000,Romance,139
2000,Romanian Literature,1
2000,Romanovs,1
2000,Romantic,1
2000,Romantic Suspense,11
2000,Romanticism,1
2000,Russia,14
2000,Russian History,2
2000,Russian Literature,5
2000,Rwanda,3
2000,Scandinavian Literature,7
2000,School,42
2000,Sci Fi Fantasy,1
2000,Science,17
2000,Science Fiction,57
2000,Science Fiction Fantasy,48
2000,Science Fiction Romance,1
2000,Scotland,10
2000,Scripture,1
2000,Seinen,2
2000,Self Help,28
2000,Semiotics,1
2000,Sequential Art,1
2000,Sex Work,1
2000,Sexuality,3
2000,Shojo,8
2000,Shonen,1
2000,Short Stories,29
2000,Short Story Collection,3
2000,Social,2
2000,Social Issues,1
2000,Social Justice,2
2000,Social Science,2
2000,Society,1
2000,Sociology,9
2000,Southern,10
2000,Southern Gothic,2
2000,Space,9
2000,Space Opera,7
2000,Spain,2
2000,Spanish Literature,7
2000,Speculative Fiction,10
2000,Spider Man,1
2000,Spirituality,52
2000,Splatterpunk,1
2000,Sports,9
2000,Spy Thriller,3
2000,Star Wars,4
2000,Steampunk,5
2000,Storytime,3
2000,Students,1
2000,Superheroes,7
2000,Supernatural,23
2000,Survival,3
2000,Suspense,45
2000,Sweden,2
2000,Swedish Literature,3
2000,Sword and Sorcery,2
2000,Taoism,1
2000,Tasmania,1
2000,Teaching,4
2000,Technical,2
2000,Technology,1
2000,Teen,41
2000,Terrorism,3
2000,Textbooks,2
2000,The United States Of America,10
2000,Theatre,4
2000,Theology,13
2000,Theory,2
2000,Thriller,59
2000,Time Travel,6
2000,Trains,1
2000,Travel,18
2000,Travelogue,3
2000,True Crime,5
2000,True Story,3
2000,Tudor Period,2
2000,Turkish,4
2000,Turkish Literature,4
2000,Unfinished,10
2000,United States,1
2000,Urban,3
2000,Urban Fantasy,20
2000,Vampires,15
2000,Victorian,2
2000,Video Games,1
2000,War,42
2000,Weird Fiction,2
2000,Werewolves,2
2000,Westerns,5
2000,Wilderness,1
2000,Wildlife,1
2000,Witches,4
2000,Womens,15
2000,Womens Fiction,11
2000,World History,6
2000,World Of Darkness,1
2000,World War I,2
2000,World War II,12
2000,Writing,3
2000,Young Adult,145
2000,Young Adult Contemporary,2
2000,Young Adult Fantasy,12
2000,Young Adult Historical Fiction,2
2000,Young Readers,1
2001,16th Century,1
2001,17th Century,3
2001,18th Century,4
2001,19th Century,6
2001,1st Grade,2
2001,20th Century,9
2001,21st Century,11
2001,2nd Grade,2
2001,Abuse,5
2001,Academic,2
2001,Action,16
2001,Activism,1
2001,Adoption,2
2001,Adult,114
2001,Adult Fiction,50
2001,Adventure,97
2001,Africa,15
2001,African American,10
2001,African American Literature,1
2001,Agriculture,1
2001,Aliens,5
2001,Alternate History,4
2001,Alternative Medicine,1
2001,American,27
2001,American Civil War,1
2001,American History,12
2001,American Revolution,2
2001,American Revolutionary War,1
2001,Americana,3
2001,Anarchism,1
2001,Ancient,2
2001,Ancient History,3
2001,Animal Fiction,1
2001,Animals,29
2001,Anime,7
2001,Anthologies,7
2001,Anthropology,6
2001,Apocalyptic,2
2001,Art,13
2001,Art Design,2
2001,Art History,3
2001,Art and Photography,1
2001,Arthurian,3
2001,Asia,15
2001,Asian Literature,9
2001,Astronomy,2
2001,Atheism,1
2001,Audiobook,84
2001,Australia,3
2001,Autobiography,19
2001,Aviation,1
2001,BDSM,2
2001,Bande Dessinée,2
2001,Banned Books,3
2001,Batman,1
2001,Belgian,1
2001,Belgium,1
2001,Biblical Fiction,3
2001,Biography,59
2001,Biography Memoir,34
2001,Biology,4
2001,Book Club,18
2001,Books About Books,8
2001,Botswana,1
2001,Brain,1
2001,British Literature,50
2001,Buddhism,5
2001,Buffy The Vampire Slayer,3
2001,Buisness,3
2001,Business,15
2001,Canada,7
2001,Canadian Literature,1
2001,Cats,2
2001,Chapter Books,15
2001,Chick Lit,53
2001,Childrens,104
2001,Childrens Classics,2
2001,China,8
2001,Chinese Literature,1
2001,Christian,26
2001,Christian Fantasy,1
2001,Christian Fiction,15
2001,Christian Living,9
2001,Christian Non Fiction,5
2001,Christian Romance,1
2001,Christianity,17
2001,Christmas,6
2001,Church,2
2001,Church History,1
2001,Cities,1
2001,Civil War,3
2001,Classic Literature,2
2001,Classics,44
2001,Clean Romance,1
2001,Coding,1
2001,Collections,7
2001,College,1
2001,Comedian,1
2001,Comedy,18
2001,Comic Book,9
2001,Comic Fantasy,1
2001,Comics,29
2001,Comics Manga,12
2001,Coming Of Age,23
2001,Comix,4
2001,Communication,2
2001,Computer Science,1
2001,Computers,2
2001,Conspiracy Theories,1
2001,Contemporary,158
2001,Contemporary Romance,25
2001,Cookbooks,2
2001,Cooking,1
2001,Counselling,2
2001,Cozy Mystery,4
2001,Crime,64
2001,Criticism,2
2001,Cthulhu Mythos,1
2001,Cult Classics,1
2001,Cultural,15
2001,Cyberpunk,2
2001,Czech Literature,3
2001,Danish,2
2001,Dark,3
2001,Dark Fantasy,7
2001,Dc Comics,2
2001,Death,2
2001,Design,2
2001,Detective,25
2001,Diary,2
2001,Diets,1
2001,Disability,2
2001,Discipleship,1
2001,Disease,2
2001,Dogs,5
2001,Dragons,10
2001,Drama,35
2001,Dungeons and Dragons,1
2001,Dutch Literature,2
2001,Dystopia,14
2001,Eastern Philosophy,1
2001,Ecology,1
2001,Economics,9
2001,Education,7
2001,Egypt,1
2001,Engineering,1
2001,English Literature,1
2001,Entrepreneurship,3
2001,Environment,4
2001,Epic,5
2001,Epic Fantasy,18
2001,Erotica,1
2001,Espionage,5
2001,Essays,14
2001,European History,6
2001,European Literature,1
2001,Evolution,2
2001,Fae,2
2001,Fairy Tale Retellings,1
2001,Fairy Tales,8
2001,Faith,17
2001,Family,30
2001,Fantasy,192
2001,Fantasy Romance,4
2001,Female Authors,1
2001,Feminism,5
2001,Fiction,489
2001,Film,4
2001,Finance,6
2001,Fitness,1
2001,Folklore,1
2001,Food,8
2001,Food Writing,1
2001,Foodie,1
2001,Forgotten Realms,1
2001,Fostering,1
2001,Fractured Fairy Tales,1
2001,France,24
2001,French Literature,9
2001,French Revolution,1
2001,Futuristic,1
2001,Game Design,1
2001,Games,2
2001,Gaming,2
2001,Gardening,3
2001,Gay,8
2001,Genetics,1
2001,Geography,1
2001,Geometry,1
2001,German Literature,10
2001,Germany,7
2001,Ghost Stories,1
2001,Ghosts,9
2001,Gothic,6
2001,Government,1
2001,Grad School,2
2001,Graphic Novels,32
2001,Graphic Novels Comics,11
2001,Greece,3
2001,Greek Mythology,1
2001,Green,1
2001,Halloween,2
2001,Hard Science Fiction,3
2001,Health,7
2001,Heroic Fantasy,2
2001,High Fantasy,29
2001,High School,7
2001,Historical,133
2001,Historical Fantasy,5
2001,Historical Fiction,147
2001,Historical Mystery,5
2001,Historical Romance,18
2001,History,72
2001,History Of Science,1
2001,Holiday,7
2001,Holland,1
2001,Holocaust,5
2001,Horror,48
2001,Horses,4
2001,Horticulture,1
2001,How To,1
2001,Humor,58
2001,India,10
2001,Indian Literature,4
2001,Indonesian Literature,2
2001,Inspirational,16
2001,International,1
2001,International Relations,1
2001,Iran,1
2001,Ireland,3
2001,Irish Literature,2
2001,Islam,4
2001,Israel,1
2001,Italian Literature,2
2001,Italy,6
2001,Japan,8
2001,Japanese History,1
2001,Japanese Literature,7
2001,Jewish,3
2001,Journal,1
2001,Journalism,5
2001,Judaica,1
2001,Judaism,2
2001,Juvenile,43
2001,Kids,6
2001,LGBT,15
2001,Language,3
2001,Latin American,4
2001,Latin American Literature,1
2001,Law,1
2001,Lds,2
2001,Lds Fiction,1
2001,Lds Non Fiction,1
2001,Leadership,6
2001,Lebanon,2
2001,Legal Thriller,1
2001,Lesbian,4
2001,Lesbian Fiction,2
2001,Lesbian Romance,1
2001,Literary Criticism,1
2001,Literary Fiction,53
2001,Literature,85
2001,Love,10
2001,Lovecraftian,1
2001,M F Romance,1
2001,M M Romance,3
2001,Magic,68
2001,Magical Realism,11
2001,Management,4
2001,Manga,17
2001,Marriage,1
2001,Martial Arts,1
2001,Marvel,3
2001,Mathematics,2
2001,Media Tie In,10
2001,Medical,4
2001,Medicine,3
2001,Medieval,10
2001,Medieval History,1
2001,Medieval Romance,1
2001,Memoir,41
2001,Mental Health,2
2001,Mermaids,2
2001,Metaphysics,3
2001,Microhistory,1
2001,Middle Grade,68
2001,Military Fiction,17
2001,Military History,8
2001,Military Romance,1
2001,Military Science Fiction,2
2001,Modern,4
2001,Money,3
2001,Moroccan,1
2001,Morocco,3
2001,Murder Mystery,10
2001,Music,6
2001,Music Biography,1
2001,Mystery,127
2001,Mystery Thriller,58
2001,Mysticism,1
2001,Mythology,12
2001,Native American History,1
2001,Native Americans,1
2001,Nature,7
2001,Near Future,1
2001,Neuroscience,1
2001,New Adult,1
2001,New Age,1
2001,New Weird,1
2001,New York,4
2001,Nobel Prize,5
2001,Noir,7
2001,Nonfiction,144
2001,Nordic Noir,1
2001,Novella,5
2001,Novels,145
2001,Nutrition,2
2001,Pakistan,2
2001,Paranormal,55
2001,Paranormal Mystery,1
2001,Paranormal Romance,9
2001,Parenting,2
2001,Personal Development,9
2001,Personal Finance,3
2001,Philosophy,40
2001,Physics,2
2001,Picture Books,8
2001,Pirates,1
2001,Plants,2
2001,Plays,3
2001,Poetry,20
2001,Poland,2
2001,Police,4
2001,Polish Literature,2
2001,Political Science,2
2001,Politics,33
2001,Pop Culture,4
2001,Popular Science,4
2001,Portugal,2
2001,Portuguese Literature,2
2001,Post Apocalyptic,2
2001,Poverty,1
2001,Prayer,1
2001,Presidents,2
2001,Productivity,3
2001,Programming,1
2001,Prostitution,2
2001,Psychiatry,2
2001,Psychoanalysis,2
2001,Psychological Thriller,1
2001,Psychology,31
2001,Punk,2
2001,Queer,14
2001,Race,4
2001,Read For School,10
2001,Realistic Fiction,47
2001,Reference,18
2001,Regency,7
2001,Regency Romance,7
2001,Relationships,2
2001,Religion,43
2001,Research,1
2001,Retellings,6
2001,Rock N Roll,2
2001,Roman,20
2001,Romance,149
2001,Romania,1
2001,Romanian Literature,1
2001,Romantic,1
2001,Romantic Suspense,12
2001,Russia,5
2001,Russian Literature,2
2001,Scandinavian Literature,5
2001,School,38
2001,School Stories,2
2001,Science,26
2001,Science Fiction,66
2001,Science Fiction Fantasy,62
2001,Scotland,4
2001,Scripture,1
2001,Seinen,4
2001,Self Help,25
2001,Sequential Art,1
2001,Sex Work,1
2001,Sexuality,4
2001,Shapeshifters,1
2001,Shojo,5
2001,Shonen,5
2001,Short Stories,30
2001,Short Story Collection,3
2001,Social Issues,1
2001,Social Justice,2
2001,Social Science,1
2001,Social Work,1
2001,Society,2
2001,Sociology,14
2001,Software,1
2001,South Africa,2
2001,Southern,5
2001,Southern Gothic,1
2001,Space,8
2001,Space Opera,4
2001,Spain,5
2001,Spanish Civil War,1
2001,Spanish Literature,11
2001,Speculative Fiction,10
2001,Spider Man,1
2001,Spirituality,29
2001,Splatterpunk,1
2001,Sports,3
2001,Sports Romance,1
2001,Spy Thriller,2
2001,Star Wars,4
2001,Steampunk,6
2001,Storytime,3
2001,Superheroes,6
2001,Superman,1
2001,Supernatural,46
2001,Survival,3
2001,Suspense,57
2001,Sustainability,3
2001,Sweden,2
2001,Swedish Literature,2
2001,Technical,1
2001,Technology,2
2001,Teen,52
2001,Terrorism,1
2001,Textbooks,1
2001,The United States Of America,12
2001,The World,1
2001,Theatre,4
2001,Theology,11
2001,Theory,3
2001,Thriller,78
2001,Time Travel,11
2001,Travel,12
2001,Travelogue,1
2001,True Crime,5
2001,True Story,1
2001,Tudor Period,4
2001,Turkish,3
2001,Turkish Literature,2
2001,Unfinished,13
2001,United States,2
2001,Urban Fantasy,34
2001,Us Presidents,1
2001,Vampires,13
2001,Vegan,1
2001,Victorian,5
2001,Victorian Romance,1
2001,Video Games,2
2001,War,37
2001,Weird Fiction,3
2001,Werewolves,5
2001,Western Romance,2
2001,Westerns,7
2001,Wicca,5
2001,Wildlife,1
2001,Witches,10
2001,Wizards,1
2001,Wolves,1
2001,Womens,12
2001,Womens Fiction,5
2001,World History,1
2001,World War I,3
2001,World War II,15
2001,Writing,5
2001,X Men,2
2001,Yaoi,2
2001,Young Adult,155
2001,Young Adult Contemporary,3
2001,Young Adult Fantasy,12
2001,Young Adult Historical Fiction,1
2001,Young Adult Romance,2
2001,Zen,1
2001,Zimbabwe,1
2002,12th Century,2
2002,16th Century,1
2002,18th Century,1
2002,19th Century,7
2002,20th Century,12
2002,21st Century,7
2002,2nd Grade,2
2002,40k,1
2002,Abuse,2
2002,Academic,1
2002,Action,22
2002,Activism,1
2002,Adoption,2
2002,Adult,127
2002,Adult Fiction,58
2002,Adventure,127
2002,Africa,8
2002,African American,3
2002,African American Literature,1
2002,African Literature,2
2002,Alchemy,1
2002,Aliens,6
2002,Alternate History,4
2002,Alternate Universe,1
2002,Amazon,1
2002,American,34
2002,American Civil War,1
2002,American History,14
2002,American Revolution,2
2002,American Revolutionary War,2
2002,Americana,1
2002,Amish,1
2002,Anarchism,1
2002,Ancient,2
2002,Ancient History,1
2002,Angels,1
2002,Animal Fiction,2
2002,Animals,22
2002,Anime,12
2002,Anthologies,10
2002,Anthropology,5
2002,Apocalyptic,3
2002,Architecture,1
2002,Art,18
2002,Art History,1
2002,Arthurian,4
2002,Asia,24
2002,Asian Literature,7
2002,Astrology,1
2002,Audiobook,106
2002,Australia,9
2002,Autobiography,35
2002,BDSM,1
2002,Back To School,1
2002,Bande Dessinée,4
2002,Banned Books,1
2002,Baseball,1
2002,Basketball,1
2002,Batman,1
2002,Beauty and The Beast,1
2002,Biblical,1
2002,Biblical Fiction,1
2002,Biography,67
2002,Biography Memoir,39
2002,Biology,2
2002,Boarding School,1
2002,Book Club,23
2002,Books About Books,2
2002,Botswana,1
2002,Boys Love,1
2002,Brazil,1
2002,British Literature,37
2002,Buddhism,2
2002,Buisness,2
2002,Business,11
2002,Canada,12
2002,Canadian Literature,2
2002,Catholic,1
2002,Cats,1
2002,Central Africa,1
2002,Chapter Books,10
2002,Chick Lit,70
2002,Childrens,98
2002,China,6
2002,Chinese Literature,1
2002,Christian,33
2002,Christian Fiction,21
2002,Christian Living,3
2002,Christian Non Fiction,2
2002,Christian Romance,3
2002,Christianity,9
2002,Christmas,4
2002,Church,2
2002,Church History,1
2002,Cities,1
2002,Civil War,1
2002,Classic Literature,2
2002,Classics,48
2002,Clean Romance,2
2002,Collections,5
2002,Comedy,26
2002,Comic Book,8
2002,Comic Fantasy,1
2002,Comic Strips,1
2002,Comics,51
2002,Comics Manga,26
2002,Coming Of Age,23
2002,Comix,4
2002,Conspiracy Theories,1
2002,Contemporary,166
2002,Contemporary Romance,34
2002,Cooking,1
2002,Counselling,1
2002,Cozy Mystery,2
2002,Crafts,1
2002,Crime,73
2002,Criticism,2
2002,Cultural,13
2002,Cyberpunk,5
2002,Czech Literature,1
2002,Dark,4
2002,Dark Fantasy,3
2002,Dc Comics,1
2002,Death,5
2002,Demons,1
2002,Denmark,1
2002,Design,2
2002,Detective,24
2002,Diary,2
2002,Disability,1
2002,Divorce,1
2002,Doctor Who,1
2002,Dogs,4
2002,Dragons,10
2002,Drama,31
2002,Dungeons and Dragons,1
2002,Dystopia,13
2002,Ecology,2
2002,Economics,7
2002,Education,1
2002,Edwardian,1
2002,Egypt,2
2002,Egyptian Literature,1
2002,Elves,2
2002,Engineering,1
2002,English Literature,2
2002,Entrepreneurship,1
2002,Environment,6
2002,Epic,6
2002,Epic Fantasy,27
2002,Erotic Romance,3
2002,Erotica,6
2002,Espionage,11
2002,Essays,13
2002,Ethiopia,1
2002,European History,6
2002,European Literature,1
2002,Evolution,2
2002,Fables,1
2002,Fae,5
2002,Fairies,2
2002,Fairy Tale Retellings,1
2002,Fairy Tales,11
2002,Faith,10
2002,Family,32
2002,Fantasy,228
2002,Fantasy Romance,3
2002,Fashion,1
2002,Feminism,7
2002,Fiction,531
2002,Film,3
2002,Finance,1
2002,Fire Services,1
2002,Folk Tales,1
2002,Food,2
2002,Food History,1
2002,Football,1
2002,Forgotten Realms,1
2002,Fostering,2
2002,France,18
2002,French Literature,6
2002,Futuristic,2
2002,Games,1
2002,Gardening,1
2002,Gay,7
2002,Gay Fiction,2
2002,Geography,1
2002,German Literature,2
2002,Germany,4
2002,Ghosts,1
2002,Gothic,6
2002,Government,1
2002,Graphic Novels,52
2002,Graphic Novels Comics,12
2002,Graphic Novels Manga,2
2002,Greece,1
2002,Greek Mythology,2
2002,Green,1
2002,Hard Science Fiction,6
2002,Harlequin,1
2002,Health,6
2002,Health Care,1
2002,Heroic Fantasy,2
2002,High Fantasy,33
2002,High School,10
2002,Historical,123
2002,Historical Fantasy,3
2002,Historical Fiction,137
2002,Historical Mystery,7
2002,Historical Romance,20
2002,History,73
2002,History Of Science,2
2002,Holiday,2
2002,Holocaust,5
2002,Horror,47
2002,How To,2
2002,Hugo Awards,1
2002,Humor,69
2002,Hungarian Literature,1
2002,Hungary,3
2002,India,9
2002,Indian Literature,5
2002,Indonesian Literature,1
2002,Inspirational,22
2002,International Relations,2
2002,Iran,3
2002,Ireland,9
2002,Irish Literature,5
2002,Islam,13
2002,Israel,2
2002,Italian Literature,5
2002,Italy,14
2002,Japan,12
2002,Japanese Literature,10
2002,Jewish,7
2002,Journal,1
2002,Journaling,1
2002,Journalism,6
2002,Judaism,3
2002,Juvenile,21
2002,Kenya,1
2002,Kids,5
2002,LGBT,17
2002,Latin American,5
2002,Latin American Literature,3
2002,Law,3
2002,Lds,3
2002,Lds Fiction,1
2002,Lds Non Fiction,1
2002,Leadership,5
2002,Legal Thriller,2
2002,Lenin,1
2002,Lesbian,2
2002,Lesbian Romance,1
2002,Light Novel,2
2002,Literary Criticism,2
2002,Literary Fiction,55
2002,Literature,80
2002,Love,11
2002,Low Fantasy,1
2002,M F M,1
2002,M F Romance,5
2002,M M Romance,5
2002,Magic,62
2002,Magical Realism,10
2002,Management,2
2002,Manga,40
2002,Marriage,2
2002,Marvel,1
2002,Mathematics,2
2002,Media Tie In,6
2002,Medical,7
2002,Medicine,2
2002,Medieval,13
2002,Medieval History,1
2002,Medieval Romance,2
2002,Memoir,57
2002,Mental Health,7
2002,Mental Illness,5
2002,Metaphysics,1
2002,Microhistory,1
2002,Middle Grade,53
2002,Military Fiction,18
2002,Military History,4
2002,Military Romance,1
2002,Military Science Fiction,1
2002,Modern,5
2002,Money,1
2002,Mormonism,1
2002,Motorcycle,1
2002,Mozambique,1
2002,Murder Mystery,9
2002,Music,11
2002,Music Biography,1
2002,Mystery,137
2002,Mystery Thriller,60
2002,Mysticism,1
2002,Mythology,12
2002,Natural History,2
2002,Nature,14
2002,Near Future,1
2002,Neuroscience,1
2002,New Adult,2
2002,New Age,1
2002,New Weird,2
2002,New York,7
2002,Nobel Prize,4
2002,Noir,6
2002,Nonfiction,146
2002,Nordic Noir,3
2002,Novella,2
2002,Novels,144
2002,Occult,2
2002,Old Testament,1
2002,Oral History,1
2002,Outdoors,3
2002,Own,1
2002,Paganism,1
2002,Paranormal,62
2002,Paranormal Romance,15
2002,Parenting,1
2002,Personal Development,10
2002,Philosophy,37
2002,Photography,1
2002,Physics,1
2002,Picture Books,7
2002,Pirates,1
2002,Plantagenet,2
2002,Plus Size,1
2002,Poetry,17
